s_t,s,s_d
3633.0,4504.61735,-1.6099500000000262
3634.0,4503.010399999999,-1.6096500000012384
3635.0,4501.40375,-1.6093499999988126
3636.0,4499.7974,-1.6090500000000247
3637.0,4498.19135,-1.608750000001237
3638.0,4496.5855999999985,-1.608449999998811
3639.0,4494.9801499999985,-1.6081500000000233
3640.0,4493.375,-1.6078500000012355
3641.0,4491.7701499999985,-1.6075499999988097
3642.0,4490.165599999998,-1.6072499999991123
3643.0,4488.56135,-1.606950000001234
3644.0,4486.957399999998,-1.6066499999988082
3645.0,4485.353749999998,-1.6063500000000204
3646.0,4483.7504,-1.606050000000323
3647.0,4482.147349999998,-1.6057500000015352
3648.0,4480.544599999998,-1.605450000000019
3649.0,4478.94215,-1.6051499999985026
3650.0,4477.339999999998,-1.6048500000015338
3651.0,4475.738149999999,-1.6045500000000175
3652.0,4474.1366,-1.6042499999985012
3653.0,4472.535349999999,-1.6039500000015323
3654.0,4470.934399999999,-1.603650000000016
3655.0,4469.33375,-1.6033499999984997
3656.0,4467.7334,-1.6030500000015309
3657.0,4466.13335,-1.6027500000000146
3658.0,4464.5336,-1.6024499999984982
3659.0,4462.93415,-1.6021500000015294
3660.0,4461.335,-1.6018499999991036
3661.0,4459.73615,-1.6015499999994063
3662.0,4458.1376,-1.6012500000006185
3663.0,4456.53935,-1.6009500000000116
3664.0,4454.9414,-1.6006499999994048
3665.0,4453.34375,-1.6003499999997075
3666.0,4451.7464,-1.6000500000000102
3667.0,4450.14935,-1.5997500000003129
3668.0,4448.5526,-1.599449999999706
3669.0,4446.95615,-1.5991500000000087
3670.0,4445.36,-1.5988500000003114
3671.0,4443.76415,-1.5985499999997046
3672.0,4442.1686,-1.5982500000000073
3673.0,4440.57335,-1.59795000000031
3674.0,4438.9784,-1.5976499999997031
3675.0,4437.38375,-1.5973500000000058
3676.0,4435.7894,-1.5970500000003085
3677.0,4434.19535,-1.5967499999997017
3678.0,4432.6016,-1.5964500000000044
3679.0,4431.00815,-1.596150000000307
3680.0,4429.415,-1.5958499999997002
3681.0,4427.82215,-1.595550000000003
3682.0,4426.2296,-1.5952500000003056
3683.0,4424.63735,-1.5949499999996988
3684.0,4423.0454,-1.5946500000000015
3685.0,4421.45375,-1.5943500000003041
3686.0,4419.8624,-1.5940499999996973
3687.0,4418.27135,-1.59375
3688.0,4416.6806,-1.5934500000003027
3689.0,4415.09015,-1.5931499999996959
3690.0,4413.5,-1.5928499999999985
3691.0,4411.91015,-1.5925500000003012
3692.0,4410.3206,-1.5922499999996944
3693.0,4408.73135,-1.591949999999997
3694.0,4407.1424,-1.5916500000002998
3695.0,4405.55375,-1.591349999999693
3696.0,4403.9654,-1.5910499999999956
3697.0,4402.37735,-1.5907500000002983
3698.0,4400.7896,-1.5904499999996915
3699.0,4399.20215,-1.5901499999999942
3700.0,4397.615,-1.5898500000002969
3701.0,4396.028149999999,-1.58954999999969
3702.0,4394.441599999999,-1.5892499999999927
3703.0,4392.85535,-1.5889500000002954
3704.0,4391.269399999999,-1.5886499999996886
3705.0,4389.683749999998,-1.5883499999999913
3706.0,4388.0984,-1.588050000000294
3707.0,4386.513349999998,-1.5877499999996871
3708.0,4384.928599999998,-1.5874499999999898
3709.0,4383.34415,-1.5871500000002925
3710.0,4381.759999999998,-1.5868500000005952
3711.0,4380.176149999998,-1.5865499999999884
3712.0,4378.5926,-1.5862499999993815
3713.0,4377.009349999998,-1.5859500000005937
3714.0,4375.4263999999985,-1.5856500000008964
3715.0,4373.84375,-1.5853499999984706
3716.0,4372.2613999999985,-1.5850500000015018
3717.0,4370.6793499999985,-1.5847499999999854
3718.0,4369.0976,-1.5844499999984691
3719.0,4367.51615,-1.5841500000015003
3720.0,4365.935,-1.583849999999984
3721.0,4364.354149999999,-1.5835499999984677
3722.0,4362.7736,-1.5832500000014988
3723.0,4361.19335,-1.5829499999999825
3724.0,4359.613399999998,-1.5826499999984662
3725.0,4358.03375,-1.5823500000014974
3726.0,4356.4544,-1.582049999999981
3727.0,4354.875349999998,-1.5817499999984648
3728.0,4353.2966,-1.581449999999677
3729.0,4351.71815,-1.5811499999999796
3730.0,4350.1399999999985,-1.5808500000011918
3731.0,4348.56215,-1.580549999998766
3732.0,4346.9846,-1.5802500000008877
3733.0,4345.40735,-1.5799500000011903
3734.0,4343.8304,-1.5796499999987645
3735.0,4342.25375,-1.5793499999999767
3736.0,4340.6774,-1.579050000001189
3737.0,4339.10135,-1.578749999998763
3738.0,4337.5256,-1.5784499999999753
3739.0,4335.95015,-1.5781500000011874
3740.0,4334.375,-1.5778499999987616
3741.0,4332.80015,-1.5775499999999738
3742.0,4331.2256,-1.577249999999367
3743.0,4329.651349999999,-1.5769500000005792
3744.0,4328.077399999999,-1.5766499999999724
3745.0,4326.50375,-1.576350000000275
3746.0,4324.930399999998,-1.5760499999996682
3747.0,4323.357349999998,-1.575749999999971
3748.0,4321.7846,-1.5754500000002736
3749.0,4320.2121499999985,-1.5751499999996668
3750.0,4318.6399999999985,-1.5748499999999694
3751.0,4317.06815,-1.5745500000002721
3752.0,4315.4966,-1.5742500000005748
3753.0,4313.92535,-1.573949999999968
3754.0,4312.354399999998,-1.5736499999993612
3755.0,4310.78375,-1.5733500000014828
3756.0,4309.2134,-1.5730499999999665
3757.0,4307.6433499999985,-1.5727499999984502
3758.0,4306.0736,-1.5724500000014814
3759.0,4304.50415,-1.572149999999965
3760.0,4302.935,-1.5718499999984488
3761.0,4301.36615,-1.571549999999661
3762.0,4299.7976,-1.5712499999999636
3763.0,4298.22935,-1.5709500000020853
3764.0,4296.6614,-1.57064999999875
3765.0,4295.09375,-1.5703499999999622
3766.0,4293.5264,-1.5700500000011743
3767.0,4291.959349999999,-1.5697499999987485
3768.0,4290.392599999999,-1.5694499999999607
3769.0,4288.826149999999,-1.569149999999354
3770.0,4287.26,-1.568850000000566
3771.0,4285.694149999998,-1.5685499999999593
3772.0,4284.1286,-1.568250000000262
3773.0,4282.5633499999985,-1.5679499999996551
3774.0,4280.9984,-1.5676499999999578
3775.0,4279.43375,-1.5673500000002605
3776.0,4277.8694,-1.5670500000005632
3777.0,4276.30535,-1.5667499999999563
3778.0,4274.7415999999985,-1.566450000000259
3779.0,4273.17815,-1.5661499999987427
3780.0,4271.615,-1.5658500000017739
3781.0,4270.05215,-1.5655499999984386
3782.0,4268.489599999999,-1.5652500000014697
3783.0,4266.92735,-1.5649499999981344
3784.0,4265.3654,-1.5646500000002561
3785.0,4263.803749999999,-1.5643500000005588
3786.0,4262.242399999999,-1.564049999999952
3787.0,4260.68135,-1.5637500000011642
3788.0,4259.1206,-1.5634499999987383
3789.0,4257.560149999998,-1.5631499999999505
3790.0,4256.0,-1.5628499999993437
3791.0,4254.4401499999985,-1.5625500000014654
3792.0,4252.8806,-1.5622499999990396
3793.0,4251.32135,-1.5619500000002517
3794.0,4249.7624,-1.5616500000005544
3795.0,4248.20375,-1.5613499999999476
3796.0,4246.6453999999985,-1.5610499999993408
3797.0,4245.08735,-1.5607499999996435
3798.0,4243.5296,-1.5604500000017651
3799.0,4241.97215,-1.5601499999984298
3800.0,4240.414999999999,-1.559850000001461
3801.0,4238.85815,-1.5595499999981257
3802.0,4237.3016,-1.5592500000002474
3803.0,4235.745349999998,-1.55895000000055
3804.0,4234.189399999998,-1.5586499999999432
3805.0,4232.633749999999,-1.5583500000011554
3806.0,4231.0784,-1.5580499999987296
3807.0,4229.52335,-1.5577499999999418
3808.0,4227.9686,-1.5574500000002445
3809.0,4226.41415,-1.5571500000005472
3810.0,4224.86,-1.5568499999990308
3811.0,4223.3061499999985,-1.556550000000243
3812.0,4221.7526,-1.5562500000014552
3813.0,4220.19935,-1.5559499999999389
3814.0,4218.6464,-1.555649999999332
3815.0,4217.09375,-1.5553499999987253
3816.0,4215.5414,-1.5550499999999374
3817.0,4213.98935,-1.55475000000024
3818.0,4212.437599999998,-1.5544500000005428
3819.0,4210.88615,-1.554149999999936
3820.0,4209.334999999999,-1.5538500000011481
3821.0,4207.78415,-1.5535499999987223
3822.0,4206.2336,-1.5532499999999345
3823.0,4204.683349999998,-1.5529500000002372
3824.0,4203.1334,-1.5526499999996304
3825.0,4201.58375,-1.552349999999933
3826.0,4200.0344,-1.5520500000002357
3827.0,4198.485349999999,-1.551750000001448
3828.0,4196.936599999999,-1.5514499999981126
3829.0,4195.38815,-1.5511500000011438
3830.0,4193.84,-1.550849999998718
3831.0,4192.292149999998,-1.5505500000008396
3832.0,4190.7446,-1.5502500000011423
3833.0,4189.19735,-1.5499499999987165
3834.0,4187.6504,-1.5496499999999287
3835.0,4186.10375,-1.5493500000002314
3836.0,4184.5574,-1.549050000000534
3837.0,4183.01135,-1.5487499999999272
3838.0,4181.4656,-1.5484499999993204
3839.0,4179.92015,-1.548149999999623
3840.0,4178.375,-1.5478500000017448
3841.0,4176.83015,-1.5475499999984095
3842.0,4175.285599999998,-1.5472499999996217
3843.0,4173.74135,-1.5469499999999243
3844.0,4172.197399999999,-1.546650000000227
3845.0,4170.65375,-1.5463500000005297
3846.0,4169.1104,-1.5460499999999229
3847.0,4167.567349999998,-1.545749999999316
3848.0,4166.0246,-1.5454500000005282
3849.0,4164.48215,-1.5451499999999214
3850.0,4162.94,-1.544850000000224
3851.0,4161.398149999999,-1.5445500000014363
3852.0,4159.856599999999,-1.544249999998101
3853.0,4158.31535,-1.5439500000011321
3854.0,4156.7744,-1.5436499999987063
3855.0,4155.2337499999985,-1.543350000000828
3856.0,4153.6934,-1.5430500000011307
3857.0,4152.15335,-1.5427499999987049
3858.0,4150.6136,-1.542449999999917
3859.0,4149.07415,-1.5421500000002197
3860.0,4147.535,-1.5418500000005224
3861.0,4145.996149999999,-1.5415499999999156
3862.0,4144.4576,-1.5412499999993088
3863.0,4142.91935,-1.5409499999996115
3864.0,4141.3814,-1.5406500000017331
3865.0,4139.84375,-1.5403499999983978
3866.0,4138.3064,-1.5400500000005195
3867.0,4136.76935,-1.5397499999999127
3868.0,4135.2325999999985,-1.5394499999993059
3869.0,4133.69615,-1.539150000000518
3870.0,4132.16,-1.5388500000008207
3871.0,4130.62415,-1.5385499999993044
3872.0,4129.088599999999,-1.538249999999607
3873.0,4127.55335,-1.5379499999999098
3874.0,4126.018399999999,-1.5376500000002125
3875.0,4124.4837499999985,-1.5373499999996056
3876.0,4122.9494,-1.5370500000008178
3877.0,4121.415349999998,-1.5367500000011205
3878.0,4119.8816,-1.5364499999986947
3879.0,4118.34815,-1.5361499999999069
3880.0,4116.815,-1.5358500000002095
3881.0,4115.282149999999,-1.5355500000005122
3882.0,4113.749599999999,-1.535249999998996
3883.0,4112.217349999999,-1.5349500000011176
3884.0,4110.6854,-1.5346500000005108
3885.0,4109.15375,-1.534349999998085
3886.0,4107.6224,-1.5340500000020256
3887.0,4106.09135,-1.5337499999986903
3888.0,4104.5606,-1.5334499999999025
3889.0,4103.03015,-1.5331500000002052
3890.0,4101.5,-1.5328500000005079
3891.0,4099.970149999999,-1.532549999999901
3892.0,4098.4406,-1.5322500000002037
3893.0,4096.91135,-1.5319499999986874
3894.0,4095.3824,-1.5316499999998996
3895.0,4093.85375,-1.5313500000002023
3896.0,4092.3254,-1.531050000000505
3897.0,4090.79735,-1.5307499999998981
3898.0,4089.2696,-1.5304500000002008
3899.0,4087.74215,-1.530149999999594
3900.0,4086.215,-1.5298500000008062
3901.0,4084.68815,-1.5295499999992899
3902.0,4083.1616,-1.5292499999995925
3903.0,4081.63535,-1.52895000000035
3904.0,4080.1094,-1.5286499999997432
3905.0,4078.58375,-1.5283500000000458
3906.0,4077.0584,-1.5280500000003485
3907.0,4075.53335,-1.5277499999997417
3908.0,4074.0086,-1.5274500000000444
3909.0,4072.48415,-1.5271499999998923
3910.0,4070.96,-1.526850000000195
3911.0,4069.43615,-1.526550000000043
3912.0,4067.9126,-1.5262499999998909
3913.0,4066.38935,-1.5259500000001935
3914.0,4064.8664,-1.5256500000000415
3915.0,4063.34375,-1.5253499999998894
3916.0,4061.8214,-1.5250499999997373
3917.0,4060.29935,-1.52475000000004
3918.0,4058.7776,-1.524449999999888
3919.0,4057.25615,-1.5241500000001906
3920.0,4055.735,-1.5238500000000386
3921.0,4054.21415,-1.5235499999998865
3922.0,4052.6936,-1.5232500000001892
3923.0,4051.17335,-1.522950000000037
3924.0,4049.6534,-1.522649999999885
3925.0,4048.13375,-1.5223500000001877
3926.0,4046.6144,-1.5220500000000357
3927.0,4045.09535,-1.5217499999998836
3928.0,4043.5766,-1.5214499999997315
3929.0,4042.05815,-1.5211500000000342
3930.0,4040.54,-1.5208500000003369
3931.0,4039.02215,-1.52054999999973
3932.0,4037.5046,-1.5202500000000327
3933.0,4035.98735,-1.5199499999998807
3934.0,4034.4704,-1.5196500000001834
3935.0,4032.95375,-1.5193500000000313
3936.0,4031.4374,-1.5190499999998792
3937.0,4029.92135,-1.518750000000182
3938.0,4028.4056,-1.5184500000000298
3939.0,4026.89015,-1.5181499999998778
3940.0,4025.375,-1.5178500000001804
3941.0,4023.86015,-1.5175499999995736
3942.0,4022.3456,-1.517250000000331
3943.0,4020.83135,-1.5169499999997242
3944.0,4019.3174,-1.516650000000027
3945.0,4017.80375,-1.5163500000003296
3946.0,4016.2904,-1.5160499999997228
3947.0,4014.77735,-1.5157500000000255
3948.0,4013.2646,-1.5154499999998734
3949.0,4011.75215,-1.515150000000176
3950.0,4010.24,-1.514850000000024
3951.0,4008.72815,-1.514549999999872
3952.0,4007.2166,-1.5142500000001746
3953.0,4005.70535,-1.5139500000000226
3954.0,4004.1944,-1.5136499999998705
3955.0,4002.68375,-1.5133500000001732
3956.0,4001.1734,-1.513050000000021
3957.0,3999.66335,-1.512749999999869
3958.0,3998.1536,-1.5124500000001717
3959.0,3996.64415,-1.5121500000000196
3960.0,3995.135,-1.5118499999998676
3961.0,3993.62615,-1.5115499999997155
3962.0,3992.1176,-1.5112500000000182
3963.0,3990.60935,-1.5109500000003209
3964.0,3989.1014,-1.510649999999714
3965.0,3987.59375,-1.5103500000000167
3966.0,3986.0864,-1.5100500000003194
3967.0,3984.57935,-1.5097499999997126
3968.0,3983.0726,-1.5094500000000153
3969.0,3981.56615,-1.5091499999998632
3970.0,3980.06,-1.508850000000166
3971.0,3978.55415,-1.5085500000000138
3972.0,3977.0486,-1.5082499999998618
3973.0,3975.54335,-1.5079500000001644
3974.0,3974.0384,-1.5076500000000124
3975.0,3972.53375,-1.5073499999998603
3976.0,3971.0294,-1.507050000000163
3977.0,3969.52535,-1.506750000000011
3978.0,3968.0216,-1.5064499999998588
3979.0,3966.51815,-1.5061500000001615
3980.0,3965.015,-1.5058500000000095
3981.0,3963.51215,-1.5055499999998574
3982.0,3962.0096,-1.50525000000016
3983.0,3960.50735,-1.504950000000008
3984.0,3959.0054,-1.504649999999856
3985.0,3957.50375,-1.5043500000001586
3986.0,3956.0024,-1.5040500000000065
3987.0,3954.50135,-1.5037499999998545
3988.0,3953.0006,-1.5034500000001572
3989.0,3951.50015,-1.503150000000005
3990.0,3950.0,-1.502849999999853
3991.0,3948.50015,-1.5025500000001557
3992.0,3947.0006,-1.5022500000000036
3993.0,3945.50135,-1.5019499999998516
3994.0,3944.0024,-1.5016500000001543
3995.0,3942.50375,-1.5013500000000022
3996.0,3941.0054,-1.5010499999998501
3997.0,3939.50735,-1.5007500000001528
3998.0,3938.0096,-1.5004500000000007
3999.0,3936.51215,-1.5001499999998487
4000.0,3935.015,-1.4998500000001513
4001.0,3933.51815,-1.4995499999999993
4002.0,3932.0216,-1.4992499999998472
4003.0,3930.52535,-1.4989500000001499
4004.0,3929.0294,-1.4986499999999978
4005.0,3927.53375,-1.4983499999998457
4006.0,3926.0384,-1.4980500000001484
4007.0,3924.54335,-1.4977499999999964
4008.0,3923.0486,-1.4974499999998443
4009.0,3921.55415,-1.497150000000147
4010.0,3920.06,-1.496849999999995
4011.0,3918.56615,-1.4965499999998428
4012.0,3917.0726,-1.4962500000001455
4013.0,3915.57935,-1.4959499999999935
4014.0,3914.0864,-1.4956499999998414
4015.0,3912.59375,-1.495350000000144
4016.0,3911.1014,-1.495049999999992
4017.0,3909.60935,-1.49474999999984
4018.0,3908.1176,-1.4944500000001426
4019.0,3906.62615,-1.4941499999999905
4020.0,3905.135,-1.4938499999998385
4021.0,3903.64415,-1.4935500000001412
4022.0,3902.1536,-1.493249999999989
4023.0,3900.66335,-1.492949999999837
4024.0,3899.1734,-1.4926500000001397
4025.0,3897.68375,-1.4923499999999876
4026.0,3896.1944,-1.4920499999998356
4027.0,3894.70535,-1.4917500000001382
4028.0,3893.2166,-1.4914499999999862
4029.0,3891.72815,-1.491149999999834
4030.0,3890.24,-1.4908500000001368
4031.0,3888.75215,-1.4905499999999847
4032.0,3887.2646,-1.4902500000002874
4033.0,3885.77735,-1.4899499999996806
4034.0,3884.2904,-1.4896499999999833
4035.0,3882.80375,-1.489350000000286
4036.0,3881.3174,-1.4890499999996791
4037.0,3879.83135,-1.4887499999999818
4038.0,3878.3456,-1.4884500000002845
4039.0,3876.86015,-1.4881500000001324
4040.0,3875.375,-1.4878499999999804
4041.0,3873.89015,-1.4875499999998283
4042.0,3872.4056,-1.487250000000131
4043.0,3870.92135,-1.486949999999979
4044.0,3869.4374,-1.4866499999998268
4045.0,3867.95375,-1.4863500000001295
4046.0,3866.4704,-1.4860499999999774
4047.0,3864.98735,-1.4857499999998254
4048.0,3863.5046,-1.485450000000128
4049.0,3862.02215,-1.485149999999976
4050.0,3860.54,-1.484849999999824
4051.0,3859.05815,-1.4845500000001266
4052.0,3857.5766,-1.4842499999999745
4053.0,3856.09535,-1.4839500000002772
4054.0,3854.6144,-1.4836499999996704
4055.0,3853.13375,-1.483349999999973
4056.0,3851.6534,-1.4830500000002758
4057.0,3850.17335,-1.482749999999669
4058.0,3848.6936,-1.4824500000004264
4059.0,3847.21415,-1.4821499999998196
4060.0,3845.735,-1.4818500000001222
4061.0,3844.25615,-1.4815499999999702
4062.0,3842.7776,-1.481249999999818
4063.0,3841.29935,-1.4809500000001208
4064.0,3839.8214,-1.4806499999999687
4065.0,3838.34375,-1.4803499999998166
4066.0,3836.8664,-1.4800500000001193
4067.0,3835.38935,-1.4797499999999673
4068.0,3833.9126,-1.47945000000027
4069.0,3832.43615,-1.4791499999996631
4070.0,3830.96,-1.4788499999999658
4071.0,3829.48415,-1.4785500000002685
4072.0,3828.0086,-1.4782500000001164
4073.0,3826.53335,-1.4779499999999643
4074.0,3825.0584,-1.4776499999998123
4075.0,3823.58375,-1.477350000000115
4076.0,3822.1094,-1.477049999999963
4077.0,3820.63535,-1.4767499999998108
4078.0,3819.1616,-1.4764500000001135
4079.0,3817.68815,-1.4761499999999614
4080.0,3816.215,-1.4758499999998094
4081.0,3814.74215,-1.475550000000112
4082.0,3813.2696,-1.47524999999996
4083.0,3811.79735,-1.4749500000002627
4084.0,3810.3254,-1.4746500000001106
4085.0,3808.85375,-1.4743499999999585
4086.0,3807.3824,-1.4740499999998065
4087.0,3805.91135,-1.4737500000001091
4088.0,3804.4406,-1.473449999999957
4089.0,3802.97015,-1.473149999999805
4090.0,3801.5,-1.4728500000001077
4091.0,3800.03015,-1.4725499999999556
4092.0,3798.5606,-1.4722500000002583
4093.0,3797.09135,-1.4719499999996515
4094.0,3795.6224,-1.4716499999999542
4095.0,3794.15375,-1.4713500000002568
4096.0,3792.6854,-1.4710500000001048
4097.0,3791.21735,-1.4707499999999527
4098.0,3789.7496,-1.4704499999998006
4099.0,3788.28215,-1.4701500000001033
4100.0,3786.815,-1.4698499999999513
4101.0,3785.34815,-1.469550000000254
4102.0,3783.8816,-1.4692499999996471
4103.0,3782.41535,-1.4689499999999498
4104.0,3780.9494,-1.4686500000002525
4105.0,3779.48375,-1.4683500000001004
4106.0,3778.0184,-1.4680499999999483
4107.0,3776.55335,-1.4677499999997963
4108.0,3775.0886,-1.467450000000099
4109.0,3773.62415,-1.4671499999999469
4110.0,3772.16,-1.4668500000002496
4111.0,3770.69615,-1.4665499999996428
4112.0,3769.2326,-1.4662499999999454
4113.0,3767.76935,-1.465950000000248
4114.0,3766.3064,-1.465650000000096
4115.0,3764.84375,-1.465349999999944
4116.0,3763.3814,-1.465049999999792
4117.0,3761.91935,-1.4647500000000946
4118.0,3760.4576,-1.4644499999999425
4119.0,3758.99615,-1.4641500000002452
4120.0,3757.535,-1.4638499999996384
4121.0,3756.07415,-1.4635500000003958
4122.0,3754.6136,-1.463249999999789
4123.0,3753.15335,-1.4629500000000917
4124.0,3751.6934,-1.4626499999999396
4125.0,3750.23375,-1.4623499999997875
4126.0,3748.7744,-1.4620500000000902
4127.0,3747.31535,-1.4617499999999382
4128.0,3745.8566,-1.4614500000002408
4129.0,3744.39815,-1.4611500000000888
4130.0,3742.94,-1.4608499999999367
4131.0,3741.48215,-1.4605499999997846
4132.0,3740.0246,-1.4602500000000873
4133.0,3738.56735,-1.4599499999999352
4134.0,3737.1104,-1.459650000000238
4135.0,3735.65375,-1.4593500000000859
4136.0,3734.1974,-1.4590499999999338
4137.0,3732.74135,-1.4587499999997817
4138.0,3731.2856,-1.4584500000000844
4139.0,3729.83015,-1.4581499999999323
4140.0,3728.375,-1.457850000000235
4141.0,3726.92015,-1.4575499999996282
4142.0,3725.4656,-1.4572500000003856
4143.0,3724.01135,-1.4569499999997788
4144.0,3722.5574,-1.4566500000000815
4145.0,3721.10375,-1.4563499999999294
4146.0,3719.6504,-1.456050000000232
4147.0,3718.19735,-1.4557499999996253
4148.0,3716.7446,-1.4554500000003827
4149.0,3715.29215,-1.455149999999776
4150.0,3713.84,-1.4548500000000786
4151.0,3712.38815,-1.4545499999999265
4152.0,3710.9366,-1.4542499999997744
4153.0,3709.48535,-1.4539500000000771
4154.0,3708.0344,-1.453649999999925
4155.0,3706.58375,-1.4533500000002277
4156.0,3705.1334,-1.4530500000000757
4157.0,3703.68335,-1.4527499999999236
4158.0,3702.2336,-1.4524499999997715
4159.0,3700.78415,-1.4521500000000742
4160.0,3699.335,-1.4518499999999221
4161.0,3697.88615,-1.4515500000002248
4162.0,3696.4376,-1.4512500000000728
4163.0,3694.98935,-1.4509499999999207
4164.0,3693.5414,-1.4506500000002234
4165.0,3692.09375,-1.4503499999996166
4166.0,3690.6464,-1.450050000000374
4167.0,3689.19935,-1.4497499999997672
4168.0,3687.7526,-1.4494500000000698
4169.0,3686.30615,-1.4491499999999178
4170.0,3684.86,-1.4488500000002205
4171.0,3683.41415,-1.4485499999996136
4172.0,3681.9686,-1.448250000000371
4173.0,3680.52335,-1.4479499999997643
4174.0,3679.0784,-1.447650000000067
4175.0,3677.63375,-1.4473499999999149
4176.0,3676.1894,-1.4470500000002176
4177.0,3674.74535,-1.4467500000000655
4178.0,3673.3016,-1.4464499999999134
4179.0,3671.85815,-1.4461499999997613
4180.0,3670.415,-1.445850000000064
4181.0,3668.97215,-1.445549999999912
4182.0,3667.5296,-1.4452500000002146
4183.0,3666.08735,-1.4449500000000626
4184.0,3664.6454,-1.4446499999999105
4185.0,3663.20375,-1.4443499999997584
4186.0,3661.7624,-1.4440500000000611
4187.0,3660.32135,-1.4437500000003638
4188.0,3658.8806,-1.443449999999757
4189.0,3657.44015,-1.4431500000000597
4190.0,3656.0,-1.4428499999999076
4191.0,3654.56015,-1.4425500000002103
4192.0,3653.1206,-1.4422500000000582
4193.0,3651.68135,-1.4419499999999061
4194.0,3650.2424,-1.441649999999754
4195.0,3648.80375,-1.4413500000000568
4196.0,3647.3654,-1.4410499999999047
4197.0,3645.92735,-1.4407500000002074
4198.0,3644.4896,-1.4404500000000553
4199.0,3643.05215,-1.4401499999999032
4200.0,3641.615,-1.439850000000206
4201.0,3640.17815,-1.439549999999599
4202.0,3638.7416,-1.4392500000003565
4203.0,3637.30535,-1.4389499999997497
4204.0,3635.8694,-1.4386500000000524
4205.0,3634.43375,-1.4383499999999003
4206.0,3632.9984,-1.438050000000203
4207.0,3631.56335,-1.437750000000051
4208.0,3630.1286,-1.4374499999998989
4209.0,3628.69415,-1.4371500000002015
4210.0,3627.26,-1.4368499999995947
4211.0,3625.82615,-1.4365500000003522
4212.0,3624.3926,-1.4362499999997453
4213.0,3622.95935,-1.435950000000048
4214.0,3621.5264,-1.435649999999896
4215.0,3620.09375,-1.4353500000001986
4216.0,3618.6614,-1.4350500000000466
4217.0,3617.22935,-1.4347499999998945
4218.0,3615.7976,-1.4344500000001972
4219.0,3614.36615,-1.4341499999995904
4220.0,3612.935,-1.4338500000003478
4221.0,3611.50415,-1.433549999999741
4222.0,3610.0736,-1.4332500000000437
4223.0,3608.64335,-1.4329499999998916
4224.0,3607.2134,-1.4326500000001943
4225.0,3605.78375,-1.4323500000000422
4226.0,3604.3544,-1.4320499999998901
4227.0,3602.92535,-1.4317500000001928
4228.0,3601.4965999999995,-1.4314500000000407
4229.0,3600.06815,-1.4311499999998887
4230.0,3598.64,-1.4308499999997366
4231.0,3597.21215,-1.4305500000000393
4232.0,3595.7845999999995,-1.430250000000342
4233.0,3594.35735,-1.4299499999997352
4234.0,3592.9304,-1.4296500000000378
4235.0,3591.50375,-1.4293499999998858
4236.0,3590.0774,-1.4290500000001884
4237.0,3588.65135,-1.4287500000004911
4238.0,3587.2256,-1.4284499999994296
4239.0,3585.80015,-1.428150000000187
4240.0,3584.3749999999995,-1.427850000000035
4241.0,3582.95015,-1.4275500000003376
4242.0,3581.5255999999995,-1.427249999999276
4243.0,3580.10135,-1.4269500000000335
4244.0,3578.6774,-1.4266500000003361
4245.0,3577.25375,-1.4263499999997293
4246.0,3575.8304,-1.426050000000032
4247.0,3574.4073499999995,-1.42574999999988
4248.0,3572.9846,-1.4254500000001826
4249.0,3571.56215,-1.4251500000004853
4250.0,3570.14,-1.4248499999994237
4251.0,3568.71815,-1.424550000000636
4252.0,3567.2966,-1.4242499999995744
4253.0,3565.87535,-1.423949999999877
4254.0,3564.4544,-1.4236500000001797
4255.0,3563.03375,-1.4233500000000276
4256.0,3561.6134,-1.4230500000003303
4257.0,3560.19335,-1.4227499999997235
4258.0,3558.7735999999995,-1.4224499999995714
4259.0,3557.35415,-1.4221500000003289
4260.0,3555.9349999999995,-1.421849999999722
4261.0,3554.51615,-1.4215500000000247
4262.0,3553.0976,-1.4212500000003274
4263.0,3551.67935,-1.4209499999997206
4264.0,3550.2614,-1.4206500000000233
4265.0,3548.8437499999995,-1.4203499999998712
4266.0,3547.4264,-1.420050000000174
4267.0,3546.00935,-1.4197500000004766
4268.0,3544.5925999999995,-1.419449999999415
4269.0,3543.17615,-1.4191500000006272
4270.0,3541.76,-1.4188499999995656
4271.0,3540.34415,-1.4185499999998683
4272.0,3538.9286,-1.418250000000171
4273.0,3537.51335,-1.417950000000019
4274.0,3536.0984,-1.4176500000003216
4275.0,3534.68375,-1.4173499999997148
4276.0,3533.2694,-1.4170500000000175
4277.0,3531.85535,-1.4167500000003201
4278.0,3530.4416,-1.4164499999997133
4279.0,3529.02815,-1.4161499999995613
4280.0,3527.615,-1.4158500000003187
4281.0,3526.20215,-1.4155499999997119
4282.0,3524.7896,-1.4152500000000146
4283.0,3523.37735,-1.4149500000003172
4284.0,3521.9654,-1.4146499999997104
4285.0,3520.55375,-1.414350000000013
4286.0,3519.1424,-1.4140500000003158
4287.0,3517.73135,-1.413749999999709
4288.0,3516.3206,-1.4134500000000116
4289.0,3514.91015,-1.4131500000003143
4290.0,3513.4999999999995,-1.4128499999997075
4291.0,3512.0901499999995,-1.4125500000000102
4292.0,3510.6806,-1.4122499999998581
4293.0,3509.2713499999995,-1.4119500000001608
4294.0,3507.8623999999995,-1.4116500000000087
4295.0,3506.45375,-1.4113499999998567
4296.0,3505.0453999999995,-1.4110500000001593
4297.0,3503.6373499999995,-1.4107500000000073
